Datetime,Open,High,Low,Close,Adj Close,Volume,20min_SMA,200min_SMA,Setup,Label,SMA_20_slope,Trade_Status
2024-07-15 09:32:00-04:00,1593.420,1593.420,1593.420,1593.420,1593.420,4792.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:42:00-04:00,1599.351,1599.351,1599.350,1599.350,1599.350,140.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:44:00-04:00,1603.310,1603.310,1603.310,1603.310,1603.310,699.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:46:00-04:00,1595.560,1595.560,1595.560,1595.560,1595.560,512.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:48:00-04:00,1599.330,1599.330,1599.330,1599.330,1599.330,1284.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 10:00:00-04:00,1602.230,1602.230,1602.230,1602.230,1602.230,571.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 10:02:00-04:00,1602.230,1604.910,1602.230,1604.910,1604.910,2389.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 10:24:00-04:00,1607.830,1607.830,1604.185,1604.185,1604.185,3544.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 10:34:00-04:00,1607.730,1607.730,1607.460,1607.730,1607.730,1547.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 10:42:00-04:00,1609.450,1609.450,1607.055,1607.055,1607.055,1437.000,1601.708,nan,False,Noise Bar,nan,Empty
2024-07-15 10:46:00-04:00,1606.790,1606.790,1606.770,1606.770,1606.770,1139.000,1603.043,nan,False,Noise Bar,1.335,Empty
2024-07-15 10:54:00-04:00,1603.120,1603.140,1603.120,1603.140,1603.140,819.000,1603.422,nan,False,Noise Bar,0.379,Empty
2024-07-15 10:58:00-04:00,1599.670,1599.670,1599.670,1599.670,1599.670,1006.000,1603.058,nan,False,Noise Bar,-0.364,Empty
2024-07-15 11:12:00-04:00,1601.650,1601.650,1601.650,1601.650,1601.650,872.000,1603.667,nan,False,Noise Bar,0.609,Empty
2024-07-15 11:14:00-04:00,1603.750,1603.750,1603.750,1603.750,1603.750,1631.000,1604.109,nan,False,Noise Bar,0.442,Empty
2024-07-15 11:24:00-04:00,1604.940,1604.940,1604.940,1604.940,1604.940,276.000,1604.380,nan,False,Noise Bar,0.271,Empty
2024-07-15 11:28:00-04:00,1600.670,1600.670,1600.670,1600.670,1600.670,563.000,1603.956,nan,False,Noise Bar,-0.424,Empty
2024-07-15 11:34:00-04:00,1597.170,1597.170,1596.590,1596.590,1596.590,1750.000,1603.197,nan,False,Noise Bar,-0.760,Empty
2024-07-15 11:48:00-04:00,1596.000,1596.000,1595.950,1595.950,1595.950,1881.000,1602.019,nan,False,Noise Bar,-1.178,Empty
2024-07-15 11:58:00-04:00,1598.185,1598.185,1598.185,1598.185,1598.185,778.000,1601.132,nan,False,Noise Bar,-0.887,Empty
2024-07-15 12:04:00-04:00,1594.780,1594.780,1594.780,1594.780,1594.780,587.000,1599.933,nan,False,Noise Bar,-1.199,Empty
2024-07-15 12:06:00-04:00,1593.470,1593.470,1593.470,1593.470,1593.470,1379.000,1598.966,nan,False,Noise Bar,-0.967,Empty
2024-07-15 12:24:00-04:00,1597.420,1597.420,1597.420,1597.420,1597.420,235.000,1598.741,nan,False,Noise Bar,-0.225,Empty
2024-07-15 12:26:00-04:00,1594.580,1594.580,1594.580,1594.580,1594.580,530.000,1598.033,nan,False,Noise Bar,-0.707,Empty
2024-07-15 12:30:00-04:00,1594.035,1594.035,1594.020,1594.020,1594.020,1054.000,1597.060,nan,False,Noise Bar,-0.973,Empty
2024-07-15 12:38:00-04:00,1592.300,1592.300,1592.300,1592.300,1592.300,1519.000,1595.797,nan,False,Noise Bar,-1.264,Empty
2024-07-15 12:56:00-04:00,1589.811,1589.811,1589.811,1589.811,1589.811,434.000,1594.711,nan,False,Noise Bar,-1.086,Empty
2024-07-15 12:58:00-04:00,1591.142,1591.142,1591.142,1591.142,1591.142,351.000,1594.166,nan,False,Noise Bar,-0.545,Empty
2024-07-15 13:00:00-04:00,1590.500,1590.570,1589.690,1590.570,1590.570,418.000,1593.628,nan,False,Noise Bar,-0.538,Empty
2024-07-15 13:02:00-04:00,1590.745,1591.420,1589.260,1589.260,1589.260,2293.000,1592.735,nan,False,Noise Bar,-0.893,Empty
2024-07-15 13:06:00-04:00,1592.110,1592.110,1591.575,1591.575,1591.575,210.000,1592.415,nan,False,Noise Bar,-0.321,Empty
2024-07-15 13:08:00-04:00,1591.465,1593.600,1590.435,1590.435,1590.435,2355.000,1592.111,nan,False,Noise Bar,-0.303,Empty
2024-07-15 13:18:00-04:00,1589.720,1589.720,1589.720,1589.720,1589.720,374.000,1591.341,nan,False,Noise Bar,-0.770,Empty
2024-07-15 13:22:00-04:00,1587.701,1587.701,1587.701,1587.701,1587.701,253.000,1590.653,nan,False,Noise Bar,-0.688,Empty
2024-07-15 13:24:00-04:00,1590.520,1590.780,1590.520,1590.780,1590.780,1513.000,1590.329,nan,False,Noise Bar,-0.324,Empty
2024-07-15 13:34:00-04:00,1586.280,1586.280,1586.280,1586.280,1586.280,1974.000,1589.727,nan,False,Noise Bar,-0.602,Empty
2024-07-15 13:48:00-04:00,1582.460,1582.460,1582.460,1582.460,1582.460,334.000,1588.992,nan,False,Noise Bar,-0.735,Empty
2024-07-15 13:52:00-04:00,1582.190,1583.455,1580.060,1582.029,1582.029,6242.000,1588.081,nan,False,Noise Bar,-0.911,Empty
2024-07-15 13:54:00-04:00,1583.220,1583.220,1583.220,1583.220,1583.220,1894.000,1587.346,nan,False,Noise Bar,-0.735,Empty
2024-07-15 14:12:00-04:00,1587.510,1587.510,1587.510,1587.510,1587.510,1643.000,1587.171,nan,False,Noise Bar,-0.175,Empty
2024-07-15 14:20:00-04:00,1584.671,1584.671,1584.671,1584.671,1584.671,841.000,1586.481,nan,False,Noise Bar,-0.690,Empty
2024-07-15 14:26:00-04:00,1590.160,1590.160,1590.160,1590.160,1590.160,713.000,1586.453,nan,False,Noise Bar,-0.028,Empty
2024-07-15 14:32:00-04:00,1593.771,1596.775,1593.771,1596.775,1596.775,727.000,1587.159,nan,False,Noise Bar,0.706,Empty
2024-07-15 14:34:00-04:00,1596.510,1596.510,1596.510,1596.510,1596.510,377.000,1588.040,nan,False,Noise Bar,0.881,Empty
2024-07-15 14:36:00-04:00,1595.660,1595.660,1595.180,1595.180,1595.180,1599.000,1588.480,nan,False,Noise Bar,0.440,Empty
2024-07-15 14:40:00-04:00,1590.641,1590.641,1590.641,1590.641,1590.641,348.000,1588.916,nan,False,Noise Bar,0.436,Empty
2024-07-15 14:42:00-04:00,1593.140,1593.140,1593.140,1593.140,1593.140,1440.000,1589.984,nan,False,Noise Bar,1.068,Empty
2024-07-15 14:54:00-04:00,1592.230,1592.230,1592.230,1592.230,1592.230,142.000,1591.004,nan,False,Noise Bar,1.020,Empty
