Datetime,Open,High,Low,Close,Adj Close,Volume,20min_SMA,200min_SMA,Setup,Label,SMA_20_slope,Trade_Status
2024-07-15 09:30:00-04:00,104.090,104.090,103.760,103.775,103.775,18410.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:32:00-04:00,103.650,103.780,103.630,103.630,103.630,1436.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:34:00-04:00,103.590,103.720,103.590,103.710,103.710,1992.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:36:00-04:00,103.710,103.820,103.620,103.735,103.735,2460.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:38:00-04:00,103.740,103.760,103.670,103.670,103.670,1488.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:40:00-04:00,103.740,104.010,103.740,103.920,103.920,5171.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:42:00-04:00,103.935,104.035,103.850,104.020,104.020,1942.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:44:00-04:00,104.020,104.250,104.020,104.195,104.195,4155.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:46:00-04:00,104.260,104.460,104.170,104.340,104.340,5773.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:48:00-04:00,104.280,104.385,104.180,104.385,104.385,2557.000,103.938,nan,False,Noise Bar,nan,Empty
2024-07-15 09:50:00-04:00,104.385,104.385,104.360,104.385,104.385,1048.000,103.999,nan,False,Noise Bar,0.061,Empty
2024-07-15 09:52:00-04:00,104.360,104.360,104.355,104.355,104.355,1738.000,104.071,nan,False,Noise Bar,0.073,Empty
2024-07-15 09:54:00-04:00,104.420,104.470,104.345,104.350,104.350,3589.000,104.135,nan,False,Noise Bar,0.064,Empty
2024-07-15 09:56:00-04:00,104.365,104.365,104.250,104.285,104.285,5165.000,104.190,nan,False,Noise Bar,0.055,Empty
2024-07-15 09:58:00-04:00,104.250,104.280,104.190,104.270,104.270,2048.000,104.250,nan,False,Noise Bar,0.060,Empty
2024-07-15 10:00:00-04:00,104.295,104.340,104.075,104.129,104.129,7986.000,104.271,nan,False,Noise Bar,0.021,Empty
2024-07-15 10:02:00-04:00,104.175,104.175,103.965,103.965,103.965,1698.000,104.266,nan,False,Noise Bar,-0.006,Empty
2024-07-15 10:04:00-04:00,103.965,104.020,103.815,103.815,103.815,3722.000,104.228,nan,False,Noise Bar,-0.038,Empty
2024-07-15 10:06:00-04:00,103.810,103.950,103.760,103.900,103.900,4632.000,104.184,nan,False,Noise Bar,-0.044,Empty
2024-07-15 10:08:00-04:00,103.870,103.870,103.710,103.780,103.780,2389.000,104.123,nan,False,Noise Bar,-0.061,Empty
2024-07-15 10:10:00-04:00,103.775,103.860,103.775,103.825,103.825,3984.000,104.067,nan,False,Noise Bar,-0.056,Empty
2024-07-15 10:12:00-04:00,103.860,103.870,103.720,103.720,103.720,5025.000,104.004,nan,False,Noise Bar,-0.064,Empty
2024-07-15 10:14:00-04:00,103.810,103.875,103.745,103.875,103.875,2516.000,103.956,nan,False,Noise Bar,-0.047,Empty
2024-07-15 10:16:00-04:00,103.915,104.010,103.800,103.805,103.805,5468.000,103.908,nan,False,Noise Bar,-0.048,Empty
2024-07-15 10:18:00-04:00,103.805,103.815,103.600,103.600,103.600,5148.000,103.841,nan,False,Noise Bar,-0.067,Empty
2024-07-15 10:20:00-04:00,103.570,103.580,103.360,103.395,103.395,13733.000,103.768,nan,False,Noise Bar,-0.073,Empty
2024-07-15 10:22:00-04:00,103.380,103.385,103.200,103.290,103.290,9934.000,103.700,nan,False,Noise Bar,-0.067,Empty
2024-07-15 10:24:00-04:00,103.290,103.320,103.250,103.295,103.295,10900.000,103.648,nan,False,Noise Bar,-0.052,Empty
2024-07-15 10:26:00-04:00,103.260,103.370,103.260,103.370,103.370,6554.000,103.595,nan,False,Noise Bar,-0.053,Empty
2024-07-15 10:28:00-04:00,103.355,103.380,103.245,103.300,103.300,5686.000,103.547,nan,False,Noise Bar,-0.048,Empty
2024-07-15 10:30:00-04:00,103.320,103.320,103.260,103.320,103.320,5368.000,103.497,nan,False,Noise Bar,-0.050,Empty
2024-07-15 10:32:00-04:00,103.305,103.370,103.260,103.260,103.260,6038.000,103.451,nan,False,Noise Bar,-0.046,Empty
2024-07-15 10:34:00-04:00,103.260,103.360,103.260,103.300,103.300,6614.000,103.394,nan,False,Noise Bar,-0.057,Empty
2024-07-15 10:36:00-04:00,103.290,103.360,103.245,103.255,103.255,9439.000,103.339,nan,False,Noise Bar,-0.055,Empty
2024-07-15 10:38:00-04:00,103.250,103.250,103.210,103.245,103.245,2054.000,103.303,nan,False,Noise Bar,-0.035,Empty
2024-07-15 10:40:00-04:00,103.220,103.245,103.210,103.240,103.240,4383.000,103.288,nan,False,Noise Bar,-0.015,Empty
2024-07-15 10:42:00-04:00,103.240,103.290,103.230,103.250,103.250,7388.000,103.284,nan,False,Noise Bar,-0.004,Empty
2024-07-15 10:44:00-04:00,103.250,103.250,103.140,103.150,103.150,13871.000,103.269,nan,False,Noise Bar,-0.014,Empty
2024-07-15 10:46:00-04:00,103.160,103.310,103.110,103.200,103.200,13658.000,103.252,nan,False,Noise Bar,-0.017,Empty
2024-07-15 10:48:00-04:00,103.200,103.245,103.100,103.245,103.245,8109.000,103.247,nan,False,Noise Bar,-0.006,Empty
2024-07-15 10:50:00-04:00,103.245,103.245,103.011,103.110,103.110,7157.000,103.226,nan,False,Noise Bar,-0.021,Empty
2024-07-15 10:52:00-04:00,103.070,103.140,103.045,103.085,103.085,4434.000,103.208,nan,False,Noise Bar,-0.018,Empty
2024-07-15 10:54:00-04:00,103.040,103.050,102.960,102.995,102.995,3396.000,103.178,nan,False,Noise Bar,-0.031,Empty
2024-07-15 10:56:00-04:00,102.960,103.040,102.960,103.000,103.000,10147.000,103.152,nan,False,Noise Bar,-0.025,Empty
2024-07-15 10:58:00-04:00,103.020,103.060,102.985,102.985,102.985,7063.000,103.126,nan,False,Noise Bar,-0.026,Empty
2024-07-15 11:00:00-04:00,102.985,103.010,102.820,102.845,102.845,18169.000,103.087,nan,False,Noise Bar,-0.039,Empty
2024-07-15 11:02:00-04:00,102.855,102.855,102.670,102.730,102.730,8072.000,103.035,nan,False,Noise Bar,-0.052,Empty
2024-07-15 11:04:00-04:00,102.770,102.770,102.650,102.755,102.755,4153.000,102.995,nan,False,Noise Bar,-0.040,Empty
2024-07-15 11:06:00-04:00,102.755,102.790,102.695,102.700,102.700,3280.000,102.945,nan,False,Noise Bar,-0.050,Empty
2024-07-15 11:08:00-04:00,102.680,102.760,102.665,102.725,102.725,7152.000,102.893,nan,False,Noise Bar,-0.052,Empty
2024-07-15 11:10:00-04:00,102.725,102.840,102.690,102.840,102.840,4508.000,102.866,nan,False,Noise Bar,-0.027,Empty
2024-07-15 11:12:00-04:00,102.870,102.870,102.830,102.865,102.865,3730.000,102.844,nan,False,Noise Bar,-0.022,Empty
2024-07-15 11:14:00-04:00,102.885,102.885,102.885,102.885,102.885,6881.000,102.833,nan,False,Noise Bar,-0.011,Empty
2024-07-15 11:16:00-04:00,102.890,102.890,102.820,102.835,102.835,2551.000,102.817,nan,False,Noise Bar,-0.017,Empty
2024-07-15 11:18:00-04:00,102.830,102.870,102.760,102.760,102.760,8268.000,102.794,nan,False,Noise Bar,-0.022,Empty
2024-07-15 11:20:00-04:00,102.780,102.900,102.750,102.865,102.865,6859.000,102.796,nan,False,Noise Bar,0.002,Empty
