Datetime,Open,High,Low,Close,Adj Close,Volume,20min_SMA,200min_SMA,Setup,Label,SMA_20_slope,Trade_Status
2024-07-15 09:30:00-04:00,163.150,164.020,163.150,164.020,164.020,6378.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:32:00-04:00,163.340,163.340,162.960,162.960,162.960,801.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:34:00-04:00,162.960,162.960,162.940,162.940,162.940,1274.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:36:00-04:00,163.238,163.710,163.238,163.710,163.710,1243.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:40:00-04:00,163.970,164.270,163.790,163.930,163.930,7370.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:42:00-04:00,164.010,164.010,163.910,164.000,164.000,2605.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:44:00-04:00,164.090,164.320,164.020,164.160,164.160,4376.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:46:00-04:00,164.140,164.190,164.000,164.000,164.000,2662.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:48:00-04:00,164.000,164.260,164.000,164.245,164.245,2892.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:50:00-04:00,164.245,164.395,164.160,164.395,164.395,1213.000,163.836,nan,False,Noise Bar,nan,Empty
2024-07-15 09:52:00-04:00,164.370,164.550,164.360,164.550,164.550,1313.000,163.889,nan,False,Noise Bar,0.053,Empty
2024-07-15 09:54:00-04:00,164.440,164.490,164.220,164.490,164.490,3707.000,164.042,nan,False,Noise Bar,0.153,Empty
2024-07-15 09:56:00-04:00,164.400,164.400,164.100,164.235,164.235,2036.000,164.172,nan,False,Noise Bar,0.129,Empty
2024-07-15 09:58:00-04:00,164.300,164.300,163.820,163.970,163.970,3454.000,164.198,nan,False,Noise Bar,0.026,Empty
2024-07-15 10:00:00-04:00,163.970,164.250,163.970,164.120,164.120,2822.000,164.217,nan,False,Noise Bar,0.019,Empty
2024-07-15 10:02:00-04:00,164.230,164.500,164.230,164.500,164.500,2127.000,164.267,nan,False,Noise Bar,0.050,Empty
2024-07-15 10:04:00-04:00,164.485,164.555,164.450,164.450,164.450,1415.000,164.296,nan,False,Noise Bar,0.029,Empty
2024-07-15 10:06:00-04:00,164.490,164.490,164.490,164.490,164.490,380.000,164.345,nan,False,Noise Bar,0.049,Empty
2024-07-15 10:08:00-04:00,164.560,164.560,164.560,164.560,164.560,1029.000,164.376,nan,False,Noise Bar,0.032,Empty
2024-07-15 10:10:00-04:00,164.840,164.840,164.800,164.800,164.800,837.000,164.417,nan,False,Noise Bar,0.040,Empty
2024-07-15 10:12:00-04:00,164.710,164.710,164.420,164.420,164.420,1205.000,164.404,nan,False,Noise Bar,-0.013,Empty
2024-07-15 10:14:00-04:00,164.430,164.570,164.420,164.460,164.460,1600.000,164.401,nan,False,Noise Bar,-0.003,Empty
2024-07-15 10:16:00-04:00,164.510,164.510,164.510,164.510,164.510,704.000,164.428,nan,False,Noise Bar,0.027,Empty
2024-07-15 10:18:00-04:00,164.550,164.550,164.320,164.320,164.320,2361.000,164.463,nan,False,Noise Bar,0.035,Empty
2024-07-15 10:20:00-04:00,164.445,164.810,164.445,164.810,164.810,3474.000,164.532,nan,False,Noise Bar,0.069,Empty
2024-07-15 10:22:00-04:00,164.880,164.960,164.809,164.890,164.890,2426.000,164.571,nan,False,Noise Bar,0.039,Empty
2024-07-15 10:24:00-04:00,164.905,164.920,164.810,164.890,164.890,3080.000,164.615,nan,False,Noise Bar,0.044,Empty
2024-07-15 10:26:00-04:00,164.840,164.840,164.810,164.810,164.810,673.000,164.647,nan,False,Noise Bar,0.032,Empty
2024-07-15 10:28:00-04:00,164.810,164.990,164.800,164.990,164.990,2621.000,164.690,nan,False,Noise Bar,0.043,Empty
2024-07-15 10:30:00-04:00,165.000,165.260,165.000,165.160,165.160,2767.000,164.726,nan,False,Noise Bar,0.036,Empty
2024-07-15 10:32:00-04:00,165.195,165.270,165.195,165.195,165.195,2084.000,164.804,nan,False,Noise Bar,0.078,Empty
2024-07-15 10:34:00-04:00,165.195,165.195,165.160,165.180,165.180,1360.000,164.876,nan,False,Noise Bar,0.072,Empty
2024-07-15 10:36:00-04:00,165.185,165.410,165.110,165.315,165.315,6402.000,164.956,nan,False,Noise Bar,0.081,Empty
2024-07-15 10:38:00-04:00,165.320,165.420,165.270,165.420,165.420,3596.000,165.066,nan,False,Noise Bar,0.110,Empty
2024-07-15 10:40:00-04:00,165.430,165.430,165.297,165.390,165.390,3991.000,165.124,nan,False,Noise Bar,0.058,Empty
2024-07-15 10:42:00-04:00,165.500,165.500,165.500,165.500,165.500,676.000,165.185,nan,False,Noise Bar,0.061,Empty
2024-07-15 10:44:00-04:00,165.555,165.630,165.390,165.415,165.415,5470.000,165.238,nan,False,Noise Bar,0.052,Empty
2024-07-15 10:46:00-04:00,165.490,165.725,165.415,165.650,165.650,3598.000,165.321,nan,False,Noise Bar,0.084,Empty
2024-07-15 10:48:00-04:00,165.630,165.720,165.610,165.640,165.640,2573.000,165.386,nan,False,Noise Bar,0.065,Empty
2024-07-15 10:50:00-04:00,165.635,165.655,165.526,165.526,165.526,4368.000,165.423,nan,False,Noise Bar,0.037,Empty
2024-07-15 10:52:00-04:00,165.625,165.690,165.625,165.690,165.690,865.000,165.473,nan,False,Noise Bar,0.049,Empty
2024-07-15 10:54:00-04:00,165.630,165.660,165.370,165.410,165.410,4386.000,165.496,nan,False,Noise Bar,0.023,Empty
2024-07-15 10:56:00-04:00,165.325,165.325,165.190,165.195,165.195,1253.000,165.484,nan,False,Noise Bar,-0.012,Empty
2024-07-15 10:58:00-04:00,165.195,165.250,165.040,165.040,165.040,1519.000,165.446,nan,False,Noise Bar,-0.038,Empty
2024-07-15 11:00:00-04:00,165.220,165.230,165.195,165.195,165.195,1411.000,165.426,nan,False,Noise Bar,-0.019,Empty
2024-07-15 11:02:00-04:00,165.195,165.195,165.195,165.195,165.195,430.000,165.396,nan,False,Noise Bar,-0.030,Empty
