Datetime,Open,High,Low,Close,Adj Close,Volume,20min_SMA,200min_SMA,Setup,Label,SMA_20_slope,Trade_Status
2024-07-15 09:30:00-04:00,133.980,134.990,133.370,134.765,134.765,52411.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:32:00-04:00,134.735,135.200,134.730,134.795,134.795,2016.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:34:00-04:00,134.795,135.730,134.795,135.592,135.592,12001.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:36:00-04:00,135.555,135.775,134.870,135.560,135.560,24090.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:38:00-04:00,135.610,135.790,135.445,135.480,135.480,7746.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:40:00-04:00,135.120,135.545,135.010,135.345,135.345,8757.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:42:00-04:00,135.320,135.320,134.840,134.890,134.890,5319.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:44:00-04:00,134.800,134.850,134.510,134.643,134.643,10773.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:46:00-04:00,134.660,135.090,134.510,135.090,135.090,12129.000,nan,nan,False,Noise Bar,nan,Empty
2024-07-15 09:48:00-04:00,134.730,135.130,134.730,135.120,135.120,4271.000,135.128,nan,False,Noise Bar,nan,Empty
2024-07-15 09:50:00-04:00,135.000,135.155,134.290,134.670,134.670,11151.000,135.118,nan,False,Noise Bar,-0.010,Empty
2024-07-15 09:52:00-04:00,134.390,134.820,134.390,134.820,134.820,3861.000,135.121,nan,False,Noise Bar,0.003,Empty
2024-07-15 09:54:00-04:00,134.790,135.050,134.690,134.690,134.690,9083.000,135.031,nan,False,Noise Bar,-0.090,Empty
2024-07-15 09:56:00-04:00,134.780,134.840,134.590,134.800,134.800,9851.000,134.955,nan,False,Noise Bar,-0.076,Empty
2024-07-15 09:58:00-04:00,134.700,134.900,134.600,134.700,134.700,10603.000,134.877,nan,False,Noise Bar,-0.078,Empty
2024-07-15 10:00:00-04:00,134.790,134.870,134.580,134.680,134.680,6894.000,134.810,nan,False,Noise Bar,-0.067,Empty
2024-07-15 10:02:00-04:00,134.780,135.040,134.710,134.977,134.977,6776.000,134.819,nan,False,Noise Bar,0.009,Empty
2024-07-15 10:04:00-04:00,134.860,135.400,134.860,135.210,135.210,7173.000,134.876,nan,False,Noise Bar,0.057,Empty
2024-07-15 10:06:00-04:00,135.090,135.540,135.090,135.360,135.360,4954.000,134.903,nan,False,Noise Bar,0.027,Empty
2024-07-15 10:08:00-04:00,135.410,135.729,135.370,135.729,135.729,3385.000,134.964,nan,False,Noise Bar,0.061,Empty
2024-07-15 10:10:00-04:00,135.650,136.240,135.650,136.240,136.240,8954.000,135.121,nan,False,Noise Bar,0.157,Empty
2024-07-15 10:12:00-04:00,136.210,136.210,135.640,135.840,135.840,7123.000,135.223,nan,False,Noise Bar,0.102,Empty
2024-07-15 10:14:00-04:00,135.660,135.880,135.540,135.880,135.880,2387.000,135.342,nan,False,Noise Bar,0.119,Empty
2024-07-15 10:16:00-04:00,135.970,136.060,135.760,135.830,135.830,3748.000,135.445,nan,False,Noise Bar,0.103,Empty
2024-07-15 10:18:00-04:00,135.900,135.985,135.730,135.870,135.870,4155.000,135.562,nan,False,Noise Bar,0.117,Empty
2024-07-15 10:20:00-04:00,135.833,135.973,135.833,135.973,135.973,1815.000,135.691,nan,False,Noise Bar,0.129,Empty
2024-07-15 10:22:00-04:00,136.000,136.000,135.780,135.860,135.860,6829.000,135.779,nan,False,Noise Bar,0.088,Empty
2024-07-15 10:24:00-04:00,135.930,135.930,135.700,135.750,135.750,4280.000,135.833,nan,False,Noise Bar,0.054,Empty
2024-07-15 10:26:00-04:00,135.640,135.800,135.640,135.740,135.740,5015.000,135.871,nan,False,Noise Bar,0.038,Empty
2024-07-15 10:28:00-04:00,135.820,135.950,135.800,135.920,135.920,3337.000,135.890,nan,False,Noise Bar,0.019,Empty
2024-07-15 10:30:00-04:00,135.920,135.980,135.840,135.980,135.980,4070.000,135.864,nan,False,Noise Bar,-0.026,Empty
2024-07-15 10:32:00-04:00,135.993,136.095,135.993,136.095,136.095,1203.000,135.890,nan,False,Noise Bar,0.026,Empty
2024-07-15 10:34:00-04:00,136.200,136.290,135.950,136.050,136.050,6132.000,135.907,nan,False,Noise Bar,0.017,Empty
2024-07-15 10:36:00-04:00,136.050,136.110,136.010,136.095,136.095,4924.000,135.933,nan,False,Noise Bar,0.026,Empty
2024-07-15 10:38:00-04:00,136.120,136.200,136.070,136.130,136.130,8187.000,135.959,nan,False,Noise Bar,0.026,Empty
2024-07-15 10:40:00-04:00,136.180,136.250,136.110,136.120,136.120,4684.000,135.974,nan,False,Noise Bar,0.015,Empty
2024-07-15 10:42:00-04:00,136.170,136.190,136.120,136.188,136.188,1358.000,136.007,nan,False,Noise Bar,0.033,Empty
2024-07-15 10:44:00-04:00,136.240,136.240,136.030,136.120,136.120,7796.000,136.044,nan,False,Noise Bar,0.037,Empty
2024-07-15 10:46:00-04:00,136.190,136.255,136.190,136.255,136.255,3479.000,136.095,nan,False,Noise Bar,0.051,Empty
2024-07-15 10:48:00-04:00,136.265,136.300,136.140,136.210,136.210,9179.000,136.124,nan,False,Noise Bar,0.029,Empty
2024-07-15 10:50:00-04:00,136.140,136.320,136.073,136.260,136.260,6292.000,136.152,nan,False,Noise Bar,0.028,Empty
2024-07-15 10:52:00-04:00,136.240,136.640,136.240,136.570,136.570,7731.000,136.200,nan,False,Noise Bar,0.048,Empty
2024-07-15 10:54:00-04:00,136.585,136.585,136.160,136.160,136.160,10664.000,136.211,nan,False,Noise Bar,0.011,Empty
2024-07-15 10:56:00-04:00,136.260,136.260,136.000,136.000,136.000,2719.000,136.201,nan,False,Noise Bar,-0.010,Empty
2024-07-15 10:58:00-04:00,136.010,136.120,135.970,136.050,136.050,4628.000,136.193,nan,False,Noise Bar,-0.008,Empty
2024-07-15 11:00:00-04:00,135.970,136.170,135.970,136.090,136.090,6129.000,136.190,nan,False,Noise Bar,-0.003,Empty
2024-07-15 11:02:00-04:00,136.090,136.290,136.090,136.170,136.170,6682.000,136.189,nan,False,Noise Bar,-0.002,Empty
2024-07-15 11:04:00-04:00,136.250,136.550,136.250,136.320,136.320,10145.000,136.209,nan,False,Noise Bar,0.020,Empty
2024-07-15 11:06:00-04:00,136.357,136.400,136.274,136.335,136.335,1170.000,136.217,nan,False,Noise Bar,0.008,Empty
2024-07-15 11:08:00-04:00,136.300,136.430,136.300,136.380,136.380,3338.000,136.234,nan,False,Noise Bar,0.017,Empty
2024-07-15 11:10:00-04:00,136.460,136.550,136.460,136.550,136.550,2410.000,136.263,nan,False,Noise Bar,0.029,Empty
2024-07-15 11:12:00-04:00,136.630,136.650,136.470,136.470,136.470,4657.000,136.253,nan,False,Noise Bar,-0.010,Empty
2024-07-15 11:14:00-04:00,136.530,136.530,136.530,136.530,136.530,862.000,136.290,nan,False,Noise Bar,0.037,Empty
2024-07-15 11:16:00-04:00,136.560,136.610,136.515,136.600,136.600,1671.000,136.350,nan,False,Noise Bar,0.060,Empty
2024-07-15 11:18:00-04:00,136.595,136.650,136.490,136.520,136.520,4508.000,136.397,nan,False,Noise Bar,0.047,Empty
2024-07-15 11:20:00-04:00,136.530,136.540,136.520,136.540,136.540,1841.000,136.442,nan,False,Noise Bar,0.045,Empty
2024-07-15 11:22:00-04:00,136.550,136.590,136.400,136.400,136.400,5167.000,136.465,nan,False,Noise Bar,0.023,Empty
2024-07-15 11:24:00-04:00,136.470,136.480,136.470,136.480,136.480,649.000,136.481,nan,False,Noise Bar,0.016,Empty
2024-07-15 11:26:00-04:00,136.520,136.560,136.420,136.420,136.420,3445.000,136.489,nan,False,Noise Bar,0.008,Empty
2024-07-15 11:28:00-04:00,136.400,136.490,136.400,136.400,136.400,2797.000,136.491,nan,False,Noise Bar,0.002,Empty
2024-07-15 11:30:00-04:00,136.390,136.415,136.180,136.190,136.190,10944.000,136.455,nan,False,Noise Bar,-0.036,Empty
2024-07-15 11:32:00-04:00,136.120,136.410,136.090,136.400,136.400,6182.000,136.448,nan,False,Noise Bar,-0.007,Empty
2024-07-15 11:34:00-04:00,136.433,136.475,136.433,136.475,136.475,2607.000,136.442,nan,False,Noise Bar,-0.005,Empty
2024-07-15 11:36:00-04:00,136.460,136.521,136.440,136.482,136.482,2184.000,136.431,nan,False,Noise Bar,-0.012,Empty
2024-07-15 11:38:00-04:00,136.500,136.500,136.480,136.480,136.480,1714.000,136.427,nan,False,Noise Bar,-0.004,Empty
2024-07-15 11:40:00-04:00,136.530,136.660,136.530,136.635,136.635,6201.000,136.436,nan,False,Noise Bar,0.010,Empty
2024-07-15 11:42:00-04:00,136.620,136.820,136.590,136.820,136.820,12904.000,136.478,nan,False,Noise Bar,0.042,Empty
