Datetime,Open,High,Low,Close,Adj Close,Volume,20min_SMA,200min_SMA,Setup
2024-07-08 10:26:00-04:00,386.260009765625,387.1099853515625,386.260009765625,386.5849914550781,386.5849914550781,13011,386.5204193115234,,False
2024-07-08 10:28:00-04:00,386.3900146484375,387.2099914550781,386.3599853515625,386.5400085449219,386.5400085449219,7869,386.55592041015626,,False
2024-07-08 10:30:00-04:00,386.6799926757813,387.3999938964844,386.0000915527344,386.3800048828125,386.3800048828125,8474,386.482421875,,False
2024-07-08 10:32:00-04:00,386.1799926757813,386.5899963378906,385.5,385.8500061035156,385.8500061035156,17274,386.3209228515625,,False
2024-07-08 10:34:00-04:00,386.5798950195313,386.58990478515625,385.6499938964844,386.1000061035156,386.1000061035156,7831,386.2254241943359,,False
2024-07-08 10:36:00-04:00,385.4800109863281,386.14990234375,385.19000244140625,385.7799987792969,385.7799987792969,10322,386.1304229736328,,False
2024-07-08 10:38:00-04:00,386.05999755859375,386.260009765625,385.80999755859375,385.8800048828125,385.8800048828125,4290,386.1384246826172,,False
2024-07-08 10:40:00-04:00,385.9299926757813,386.4599914550781,385.9299926757813,386.3999938964844,386.3999938964844,5720,386.1804229736328,,False
2024-07-08 10:42:00-04:00,386.489990234375,386.81048583984375,385.5899963378906,385.75201416015625,385.75201416015625,6542,386.1527038574219,,False
2024-07-08 10:44:00-04:00,385.7799987792969,386.2349853515625,385.54010009765625,386.0400085449219,386.0400085449219,10204,386.1307037353516,,False
2024-07-08 10:46:00-04:00,385.9700012207031,386.1947021484375,385.6200866699219,386.0089111328125,386.0089111328125,7469,386.073095703125,,False
2024-07-08 10:48:00-04:00,385.7900085449219,386.1400146484375,385.75,386.1400146484375,386.1400146484375,7751,386.03309631347656,,False
2024-07-08 10:50:00-04:00,386.1799926757813,386.5,385.6925048828125,385.8157958984375,385.8157958984375,18126,385.97667541503904,,False
2024-07-08 10:52:00-04:00,385.8250122070313,386.9999084472656,385.676513671875,386.9999084472656,386.9999084472656,13112,386.09166564941404,,False
2024-07-08 10:54:00-04:00,386.4800109863281,386.8399963378906,386.4800109863281,386.4800109863281,386.4800109863281,6880,386.1296661376953,,False
2024-07-08 10:56:00-04:00,386.3500061035156,386.55999755859375,386.3500061035156,386.55999755859375,386.55999755859375,2481,386.207666015625,,False
2024-07-08 10:58:00-04:00,386.3299865722656,386.510009765625,385.8500061035156,386.239990234375,386.239990234375,9529,386.24366455078126,,False
2024-07-08 11:00:00-04:00,386.0549926757813,386.6600036621094,386.0474853515625,386.6600036621094,386.6600036621094,5319,386.26966552734376,,False
2024-07-08 11:02:00-04:00,386.8399963378906,387.6000061035156,386.6400146484375,387.6000061035156,387.6000061035156,9022,386.4544647216797,,False
2024-07-08 11:04:00-04:00,387.7799987792969,387.7799987792969,387.1799926757813,387.639892578125,387.639892578125,7610,386.614453125,,False
2024-07-08 11:06:00-04:00,387.1000061035156,387.1000061035156,387.1000061035156,387.1000061035156,387.1000061035156,19701,386.7235626220703,,False
2024-07-08 11:08:00-04:00,386.7900085449219,387.8999938964844,386.7900085449219,387.3299865722656,387.3299865722656,13414,386.8425598144531,,False
2024-07-08 11:10:00-04:00,387.3259887695313,387.5700073242187,387.2300109863281,387.4100036621094,387.4100036621094,2632,387.0019805908203,,False
2024-07-08 11:12:00-04:00,387.6752014160156,388.44000244140625,387.3999938964844,388.2799987792969,388.2799987792969,14200,387.12998962402344,,False
2024-07-08 11:14:00-04:00,388.25,388.4700012207031,387.9500122070313,388.4700012207031,388.4700012207031,11187,387.32898864746096,,False
2024-07-08 11:16:00-04:00,388.1400146484375,388.8500061035156,388.1400146484375,388.5899963378906,388.5899963378906,10305,387.5319885253906,,False
2024-07-08 11:18:00-04:00,388.5794067382813,388.7699890136719,388.3599853515625,388.5799865722656,388.5799865722656,6136,387.7659881591797,,False
2024-07-08 11:20:00-04:00,388.4649963378906,388.6199951171875,388.19000244140625,388.19000244140625,388.19000244140625,4300,387.9189880371094,,False
2024-07-08 11:22:00-04:00,388.1600036621094,388.2699890136719,387.8200073242187,388.1452941894531,388.1452941894531,5769,387.9735168457031,,False
2024-07-08 11:24:00-04:00,388.2124938964844,388.4450073242187,387.9200134277344,387.9200134277344,387.9200134277344,8966,388.00152893066405,,False
2024-07-08 11:26:00-04:00,387.8586120605469,388.260009765625,387.6199951171875,387.7850036621094,387.7850036621094,4578,388.0700286865234,,False
2024-07-08 11:28:00-04:00,387.6767883300781,388.0199890136719,387.6767883300781,387.8153076171875,387.8153076171875,2738,388.1185607910156,,False
2024-07-08 11:30:00-04:00,388.0299987792969,388.760009765625,388.0199890136719,388.760009765625,388.760009765625,4279,388.25356140136716,,False
2024-07-08 11:32:00-04:00,388.94000244140625,389.10260009765625,388.7000122070313,388.7799987792969,388.7799987792969,9084,388.3035614013672,,False
2024-07-08 11:34:00-04:00,388.3200073242187,388.3999938964844,387.7001037597656,387.7101135253906,387.7101135253906,3231,388.2275726318359,,False
2024-07-08 11:36:00-04:00,387.8800048828125,388.1098937988281,387.3699951171875,388.1098937988281,388.1098937988281,9453,388.1795623779297,,False
2024-07-08 11:38:00-04:00,387.9450073242187,387.9840087890625,387.6375122070313,387.8399963378906,387.8399963378906,3560,388.1055633544922,,False
2024-07-08 11:40:00-04:00,387.7000122070313,388.19000244140625,387.7000122070313,388.19000244140625,388.19000244140625,2967,388.1055633544922,,False
2024-07-08 11:42:00-04:00,388.1950073242187,388.2000122070313,387.9616088867187,388.114990234375,388.114990234375,4744,388.1025329589844,,False
2024-07-08 11:44:00-04:00,388.2900085449219,388.3999938964844,388.0,388.3999938964844,388.3999938964844,6899,388.15053100585936,,False
2024-07-08 11:46:00-04:00,388.1400146484375,388.6700134277344,388.1400146484375,388.6400146484375,388.6400146484375,3823,388.2360321044922,,False
2024-07-08 11:48:00-04:00,388.5050048828125,388.8500061035156,388.4997863769531,388.7300109863281,388.7300109863281,8131,388.32750244140624,,False
2024-07-08 11:50:00-04:00,388.9200134277344,389.0199890136719,388.55999755859375,388.68499755859375,388.68499755859375,7204,388.32000122070315,,False
2024-07-08 11:52:00-04:00,388.6400146484375,388.6400146484375,388.0899963378906,388.4800109863281,388.4800109863281,7217,388.2900024414063,,False
2024-07-08 11:54:00-04:00,388.489990234375,388.7650146484375,388.2900085449219,388.7650146484375,388.7650146484375,3816,388.39549255371094,,False
2024-07-08 11:56:00-04:00,389.0,389.1300048828125,388.5899963378906,388.8500061035156,388.8500061035156,6936,388.46950378417966,,False
2024-07-08 11:58:00-04:00,388.6000061035156,388.8999938964844,388.6000061035156,388.70989990234375,388.70989990234375,4960,388.556494140625,,False
2024-07-08 12:00:00-04:00,388.5539855957031,388.5539855957031,388.5539855957031,388.5539855957031,388.5539855957031,360,388.5928924560547,,False
2024-07-08 12:02:00-04:00,388.6499938964844,388.739990234375,388.4800109863281,388.4800109863281,388.4800109863281,7550,388.62939453125,,False
2024-07-08 12:04:00-04:00,388.2999877929687,388.2999877929687,387.989990234375,387.989990234375,387.989990234375,4641,388.58839416503906,,False
2024-07-08 12:06:00-04:00,388.1748046875,388.5090026855469,388.1748046875,388.5,388.5,4230,388.5743927001953,,False
2024-07-08 12:08:00-04:00,388.3688049316406,388.5150146484375,387.7000122070313,387.7000122070313,387.7000122070313,12627,388.4713928222656,,False
2024-07-08 12:10:00-04:00,387.5950012207031,387.989990234375,386.9500122070313,386.9500122070313,386.9500122070313,12832,388.2978942871094,,False
2024-07-08 12:12:00-04:00,387.0450134277344,387.4599914550781,386.91009521484375,387.3200073242187,387.3200073242187,6454,388.18189392089846,,False
2024-07-08 12:14:00-04:00,387.4700012207031,387.8500061035156,387.4700012207031,387.6600036621094,387.6600036621094,5916,388.07139282226564,,False
2024-07-08 12:16:00-04:00,387.5,387.5,387.2099914550781,387.2099914550781,387.2099914550781,3370,387.9073913574219,,False
2024-07-08 12:18:00-04:00,386.9599914550781,386.9599914550781,386.9599914550781,386.9599914550781,386.9599914550781,1186,387.73240051269534,,False
2024-07-08 12:20:00-04:00,387.010009765625,387.375,386.8901062011719,387.3550109863281,387.3550109863281,8004,387.6125030517578,,False
2024-07-08 12:22:00-04:00,387.2900085449219,387.4800109863281,387.1799926757813,387.30999755859375,387.30999755859375,8051,387.49550170898436,,False
2024-07-08 12:24:00-04:00,387.4200134277344,387.4999084472656,387.14459228515625,387.14459228515625,387.14459228515625,2773,387.4109619140625,,False
2024-07-08 12:26:00-04:00,387.3550109863281,387.3550109863281,386.8500061035156,387.0194091796875,387.0194091796875,7521,387.2629028320313,,False
2024-07-08 12:28:00-04:00,387.239990234375,387.3599853515625,387.239990234375,387.3599853515625,387.3599853515625,2851,387.22890014648436,,False
2024-07-08 12:30:00-04:00,387.5350036621094,387.5700073242187,387.51019287109375,387.5700073242187,387.5700073242187,1220,387.2908996582031,,False
2024-07-08 12:32:00-04:00,387.7099914550781,387.7099914550781,387.4230041503906,387.4230041503906,387.4230041503906,5126,387.3011993408203,,False
2024-07-08 12:34:00-04:00,387.3700866699219,387.3700866699219,387.19000244140625,387.2279968261719,387.2279968261719,3388,387.25799865722655,,False
2024-07-08 12:36:00-04:00,387.2749938964844,387.44000244140625,387.0499877929687,387.0499877929687,387.0499877929687,5969,387.24199829101565,,False
2024-07-08 12:38:00-04:00,387.0400085449219,387.2699890136719,387.0400085449219,387.2699890136719,387.2699890136719,2873,387.272998046875,,False
2024-07-08 12:40:00-04:00,387.0199890136719,387.53179931640625,387.0199890136719,387.53179931640625,387.53179931640625,5729,387.2906768798828,,False
2024-07-08 12:42:00-04:00,387.1600036621094,387.4500122070313,387.1600036621094,387.44000244140625,387.44000244140625,2577,387.3036773681641,,False
2024-07-08 12:44:00-04:00,387.4169006347656,387.5799865722656,386.9849853515625,387.2300109863281,387.2300109863281,9415,387.3122192382813,,False
2024-07-08 12:46:00-04:00,387.19000244140625,387.19000244140625,387.19000244140625,387.19000244140625,387.19000244140625,449,387.32927856445315,,False
2024-07-08 12:48:00-04:00,387.2999877929687,387.7699890136719,387.2999877929687,387.5672912597656,387.5672912597656,5105,387.3500091552734,387.06130279541014,True
2024-07-08 12:50:00-04:00,387.510009765625,387.7900085449219,387.340087890625,387.56500244140625,387.56500244140625,5277,387.34950866699216,386.98105285644533,True
2024-07-08 12:52:00-04:00,387.5350036621094,387.9500122070313,387.4544067382813,387.8500061035156,387.8500061035156,5023,387.3922088623047,386.91735290527345,True
2024-07-08 12:54:00-04:00,387.8299865722656,387.9599914550781,387.6600036621094,387.9500122070313,387.9500122070313,5056,387.46441040039065,386.93275299072263,True
2024-07-08 12:56:00-04:00,387.95989990234375,388.2900085449219,387.75,388.0700073242187,388.0700073242187,4780,387.5664123535156,386.992253112793,True
2024-07-08 12:58:00-04:00,388.0633850097656,388.0700073242187,387.5499877929687,387.5899963378906,387.5899963378906,3372,387.5984130859375,387.0158529663086,True
2024-07-08 13:00:00-04:00,387.6318054199219,387.6318054199219,387.2699890136719,387.447998046875,387.447998046875,4743,387.59003295898435,387.04033294677737,True
2024-07-08 13:02:00-04:00,387.4800109863281,387.75,387.4800109863281,387.69000244140625,387.69000244140625,2109,387.6150329589844,387.0690328979492,True
2024-07-08 13:04:00-04:00,387.7099914550781,387.8800048828125,387.7099914550781,387.7200012207031,387.7200012207031,1912,387.6640319824219,387.10433288574217,True
2024-07-08 13:06:00-04:00,387.7300109863281,388.2959899902344,387.7300109863281,388.0549926757813,388.0549926757813,11513,387.7505310058594,387.1385726928711,True
2024-07-08 13:08:00-04:00,388.0199890136719,388.0628051757813,387.8800048828125,387.8800048828125,387.8800048828125,2660,387.78180236816405,387.17832275390623,True
2024-07-08 13:10:00-04:00,387.9200134277344,388.1000061035156,387.860107421875,387.860107421875,387.860107421875,3579,387.8113128662109,387.19362396240234,True
2024-07-08 13:12:00-04:00,388.2000122070313,388.2000122070313,387.8399963378906,387.8399963378906,387.8399963378906,4579,387.81031188964846,387.2052239990234,True
2024-07-08 13:14:00-04:00,387.9500122070313,387.96038818359375,387.80999755859375,387.8699951171875,387.8699951171875,4042,387.80231018066405,387.23362396240236,True
2024-07-08 13:16:00-04:00,387.8349914550781,388.135009765625,387.8349914550781,388.125,388.125,9525,387.8078094482422,387.2637741088867,True
2024-07-08 13:18:00-04:00,387.9601135253906,388.125,387.5000915527344,387.5899963378906,387.5899963378906,7126,387.8078094482422,387.29107421875,True
2024-07-08 13:20:00-04:00,387.80999755859375,387.80999755859375,387.5,387.5,387.5,3730,387.81300964355466,387.32597412109374,True
2024-07-08 13:22:00-04:00,387.7499084472656,387.7499084472656,387.5,387.6499938964844,387.6499938964844,26624,387.8090087890625,387.3758740234375,True
2024-07-08 13:24:00-04:00,387.6499938964844,387.8999938964844,387.4200134277344,387.4200134277344,387.4200134277344,11314,387.7790100097656,387.40747528076173,True
2024-07-08 13:26:00-04:00,387.2900085449219,387.8999938964844,387.2900085449219,387.8999938964844,387.8999938964844,4707,387.7635101318359,387.4303753662109,True
2024-07-08 13:28:00-04:00,387.87298583984375,387.87298583984375,387.6499938964844,387.7999877929687,387.7999877929687,3045,387.75550842285156,387.4465252685547,True
2024-07-08 13:30:00-04:00,387.9599914550781,388.2000122070313,387.9599914550781,388.1600036621094,388.1600036621094,3512,387.785498046875,387.45697540283203,True
2024-07-08 13:32:00-04:00,388.1650085449219,388.5,388.1650085449219,388.29840087890625,388.29840087890625,5620,387.8313385009766,387.4653094482422,True
2024-07-08 13:34:00-04:00,388.2550048828125,388.2550048828125,388.0501098632813,388.0501098632813,388.0501098632813,2895,387.84934997558594,387.4752606201172,True
2024-07-08 13:36:00-04:00,388.2099914550781,388.3999938964844,388.0799865722656,388.310302734375,388.310302734375,4162,387.8678802490234,387.49106353759765,True
2024-07-08 13:38:00-04:00,388.3399963378906,388.3500061035156,388.3399963378906,388.3500061035156,388.3500061035156,2966,387.9438812255859,387.5165637207031,True
2024-07-08 13:40:00-04:00,388.239990234375,388.25,387.7999877929687,387.94000244140625,387.94000244140625,6176,387.9878814697266,387.5361636352539,True
2024-07-08 13:42:00-04:00,387.918701171875,388.1600036621094,387.7999877929687,388.1600036621094,388.1600036621094,5199,388.03888244628905,387.55747161865236,True
2024-07-08 13:44:00-04:00,388.1650085449219,388.5799865722656,388.0400085449219,388.4800109863281,388.4800109863281,7327,388.14488220214844,387.57967163085937,True
2024-07-08 13:46:00-04:00,388.5050048828125,388.5199890136719,388.0199890136719,388.0199890136719,388.0199890136719,8244,388.15688171386716,387.5940216064453,True
2024-07-08 13:48:00-04:00,387.9599914550781,387.9700012207031,387.6701049804687,387.75,387.75,6295,388.1518829345703,387.6061215209961,True
2024-07-08 13:50:00-04:00,387.8518981933594,387.8656921386719,387.6300048828125,387.7300109863281,387.7300109863281,2800,388.1088836669922,387.61962158203124,True
2024-07-08 13:52:00-04:00,387.66009521484375,387.9500122070313,387.6400146484375,387.7868957519531,387.7868957519531,4919,388.0577331542969,387.6389904785156,True
2024-07-08 13:54:00-04:00,387.7099914550781,387.75,387.5899963378906,387.635009765625,387.635009765625,2416,388.01622314453124,387.6543405151367,True
2024-07-08 13:56:00-04:00,387.7250061035156,387.75,387.2900085449219,387.58990478515625,387.58990478515625,5001,387.9441833496094,387.6724395751953,True
2024-07-08 13:58:00-04:00,387.3500061035156,387.3573913574219,387.1300048828125,387.3573913574219,387.3573913574219,4482,387.844921875,387.6872134399414,True
2024-07-08 14:00:00-04:00,387.1300048828125,387.3599853515625,387.0549926757813,387.19000244140625,387.19000244140625,2492,387.769921875,387.69511352539064,True
2024-07-08 14:02:00-04:00,387.0700073242187,387.3689880371094,387.0700073242187,387.3689880371094,387.3689880371094,5584,387.6908203125,387.71128326416016,False
2024-07-08 14:04:00-04:00,387.3399963378906,387.3900146484375,387.1400146484375,387.1400146484375,387.1400146484375,4899,387.55682067871095,387.7222833251953,False
2024-07-08 14:06:00-04:00,387.1099853515625,387.2200012207031,386.981689453125,387.0199890136719,387.0199890136719,5382,387.4568206787109,387.7323941040039,False
2024-07-08 14:08:00-04:00,387.0,387.0,387.0,387.0,387.0,1569,387.38182067871094,387.74099395751955,False
2024-07-08 14:10:00-04:00,387.1000061035156,387.125,386.9801025390625,387.125,387.125,3519,387.3213195800781,387.7540859985352,False
2024-07-08 14:12:00-04:00,387.2000122070313,387.5588989257813,387.0050048828125,387.5588989257813,387.5588989257813,4870,387.29851989746095,387.7596759033203,False
2024-07-08 14:14:00-04:00,387.4700012207031,387.7300109863281,387.4700012207031,387.6199951171875,387.6199951171875,6285,387.29701843261716,387.7710757446289,False
2024-07-08 14:16:00-04:00,387.5400085449219,387.5400085449219,387.1799926757813,387.2749938964844,387.2749938964844,5722,387.26552734375,387.7782257080078,False
2024-07-08 14:18:00-04:00,387.2000122070313,387.4299926757813,387.2000122070313,387.4200134277344,387.4200134277344,11716,387.27178955078125,387.7900259399414,False
2024-07-08 14:20:00-04:00,387.25,387.5400085449219,387.25,387.2999877929687,387.2999877929687,3207,387.2827880859375,387.79642578125,False
2024-07-08 14:22:00-04:00,387.3500061035156,387.5199890136719,387.2405090332031,387.2405090332031,387.2405090332031,5835,387.2699401855469,387.7928308105469,False
2024-07-08 14:24:00-04:00,387.2799987792969,387.2799987792969,387.0,387.2000122070313,387.2000122070313,6529,387.27593994140625,387.78843200683593,False
2024-07-08 14:26:00-04:00,387.25,387.47900390625,387.2001037597656,387.2001037597656,387.2001037597656,3355,387.2939514160156,387.78943298339846,False
2024-07-08 14:28:00-04:00,387.4249877929687,387.8598937988281,387.364990234375,387.6499938964844,387.6499938964844,6815,387.35895080566405,387.7926330566406,False
2024-07-08 14:30:00-04:00,387.6600036621094,387.6600036621094,387.2999877929687,387.5050048828125,387.5050048828125,6954,387.39695129394534,387.7935830688477,False
2024-07-08 14:32:00-04:00,387.489990234375,387.5050048828125,387.4299926757813,387.5050048828125,387.5050048828125,3570,387.3915618896484,387.7858331298828,False
2024-07-08 14:34:00-04:00,387.489990234375,387.489990234375,387.3900146484375,387.4849853515625,387.4849853515625,3971,387.37806091308596,387.7759829711914,False
2024-07-08 14:36:00-04:00,387.5700073242187,388.0,387.4700012207031,387.94000244140625,387.94000244140625,25766,387.44456176757814,387.76948303222656,False
2024-07-08 14:38:00-04:00,388.0,388.510009765625,387.94000244140625,387.94000244140625,387.94000244140625,16111,387.49656066894534,387.763083190918,False
2024-07-08 14:40:00-04:00,387.9630126953125,387.989990234375,387.8200073242187,387.9046020507813,387.9046020507813,4888,387.55702209472656,387.7602291870117,False
2024-07-08 14:42:00-04:00,387.9800109863281,388.1099853515625,387.5400085449219,387.739990234375,387.739990234375,10878,387.6069702148437,387.75617614746096,False
2024-07-08 14:44:00-04:00,388.0499877929687,388.0499877929687,387.6600036621094,387.6600036621094,387.6600036621094,12665,387.65296936035156,387.7535760498047,False
2024-07-08 14:46:00-04:00,387.6300048828125,388.1499938964844,387.4100036621094,387.4100036621094,387.4100036621094,12863,387.67395935058596,387.7498260498047,False
2024-07-08 14:48:00-04:00,387.5450134277344,387.5450134277344,387.0690002441406,387.368896484375,387.368896484375,7736,387.645849609375,387.74536193847655,False
2024-07-08 14:50:00-04:00,387.3450012207031,387.6950073242187,387.30999755859375,387.6950073242187,387.6950073242187,7703,387.66484985351565,387.7347119140625,False
2024-07-08 14:52:00-04:00,387.5899963378906,387.7999877929687,387.5899963378906,387.7999877929687,387.7999877929687,1761,387.69434814453126,387.7249118041992,False
2024-07-08 14:54:00-04:00,387.75,387.7669982910156,387.6400146484375,387.7300109863281,387.7300109863281,2261,387.71885070800784,387.7251107788086,False
2024-07-08 14:56:00-04:00,387.7900085449219,387.9100036621094,387.7900085449219,387.9100036621094,387.9100036621094,4998,387.7158508300781,387.7231118774414,False
2024-07-08 14:58:00-04:00,387.80999755859375,387.8800048828125,387.7900085449219,387.80999755859375,387.80999755859375,4339,387.7028503417969,387.7228118896484,False
2024-07-08 15:00:00-04:00,387.739990234375,387.9599914550781,387.6700134277344,387.9599914550781,387.9599914550781,3385,387.70838928222656,387.72051177978517,False
2024-07-08 15:02:00-04:00,387.9200134277344,388.1099853515625,387.875,388.1099853515625,388.1099853515625,7869,387.7453887939453,387.720461730957,True
2024-07-08 15:04:00-04:00,388.1531982421875,388.2699890136719,388.010009765625,388.2300109863281,388.2300109863281,5388,387.80238952636716,387.7187619018555,True
2024-07-08 15:06:00-04:00,388.1210021972656,388.2699890136719,388.1210021972656,388.2200012207031,388.2200012207031,5954,387.8833892822266,387.7145617675781,True
2024-07-08 15:08:00-04:00,388.2900085449219,388.7099914550781,388.1650085449219,388.6050109863281,388.6050109863281,7883,388.0070007324219,387.71331176757815,True
2024-07-08 15:10:00-04:00,388.6050109863281,388.9700012207031,388.5199890136719,388.8533020019531,388.8533020019531,5065,388.1228302001953,387.7149948120117,True
2024-07-08 15:12:00-04:00,388.75,388.9700012207031,388.75,388.8999938964844,388.8999938964844,7100,388.2328308105469,387.7191946411133,True
2024-07-08 15:14:00-04:00,388.8638916015625,388.9898986816406,388.5950012207031,388.73040771484375,388.73040771484375,10144,388.33287048339844,387.71884857177736,True
2024-07-08 15:16:00-04:00,388.6050109863281,389.1000061035156,388.5950012207031,389.1000061035156,389.1000061035156,7839,388.4518707275391,387.72134857177736,True
2024-07-08 15:18:00-04:00,389.0999145507813,389.0999145507813,388.9200134277344,389.05999755859375,389.05999755859375,12605,388.5768707275391,387.7248495483398,True
2024-07-08 15:20:00-04:00,389.0249938964844,389.3200073242187,389.0249938964844,389.1044006347656,389.1044006347656,7199,388.6913116455078,387.7303536987305,True
2024-07-08 15:22:00-04:00,389.2799987792969,389.44000244140625,389.2101135253906,389.3200073242187,389.3200073242187,6383,388.81231384277345,387.7387536621094,True
2024-07-08 15:24:00-04:00,389.2900085449219,389.3800048828125,389.0600891113281,389.1400146484375,389.1400146484375,6806,388.9033142089844,387.75025390625,True
2024-07-08 15:26:00-04:00,389.1700134277344,389.2976989746094,389.135009765625,389.135009765625,389.135009765625,4882,388.99481506347655,387.75660400390626,True
2024-07-08 15:28:00-04:00,389.2999877929687,389.4800109863281,389.0,389.4800109863281,389.4800109863281,13257,389.0823150634766,387.7744039916992,True
2024-07-08 15:30:00-04:00,389.4999084472656,389.5799865722656,389.0799865722656,389.0799865722656,389.0799865722656,50465,389.1049835205078,387.79570373535154,True
2024-07-08 15:32:00-04:00,388.9700012207031,389.19000244140625,388.9700012207031,389.0499877929687,389.0499877929687,15462,389.11998291015624,387.81300354003906,True
2024-07-08 15:34:00-04:00,388.8900146484375,388.9299926757813,388.6400146484375,388.8324890136719,388.8324890136719,5683,389.13019104003905,387.82472839355466,True
2024-07-08 15:36:00-04:00,388.80999755859375,388.894287109375,388.69000244140625,388.894287109375,388.894287109375,4260,389.109619140625,387.84157135009764,True
2024-07-08 15:38:00-04:00,388.8200073242187,388.9100036621094,388.6300048828125,388.7799987792969,388.7799987792969,20222,389.0816192626953,387.85977142333985,True
2024-07-08 15:40:00-04:00,388.7000122070313,389.1799926757813,388.5024108886719,389.1400146484375,389.1400146484375,15220,389.0851806640625,387.87762145996095,True
2024-07-08 15:42:00-04:00,389.1700134277344,389.8500061035156,389.1700134277344,389.8500061035156,389.8500061035156,13458,389.1381805419922,387.9030215454102,True
2024-07-08 15:44:00-04:00,389.8800048828125,390.0899963378906,389.489990234375,389.489990234375,389.489990234375,28398,389.1731781005859,387.92647552490234,True
2024-07-08 15:46:00-04:00,389.3200988769531,389.7000122070313,389.3200988769531,389.5140075683594,389.5140075683594,9659,389.21107788085936,387.95142150878905,True
2024-07-08 15:48:00-04:00,389.5299987792969,389.7999877929687,389.5299987792969,389.7000122070313,389.7000122070313,11943,389.2330780029297,387.9748217773438,True
2024-07-08 15:50:00-04:00,389.80999755859375,390.0499877929687,389.5700073242187,389.6300048828125,389.6300048828125,18577,389.2880798339844,387.9954217529297,True
