Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-15 09:30:00-04:00,562.030029296875,562.22998046875,561.969970703125,562.0999755859375,562.0999755859375,1572915
2024-07-15 09:32:00-04:00,562.094970703125,562.260009765625,561.9700927734375,562.2249755859375,562.2249755859375,279430
2024-07-15 09:34:00-04:00,562.219970703125,562.3599853515625,562.1500244140625,562.1649780273438,562.1649780273438,274192
2024-07-15 09:36:00-04:00,562.1699829101562,562.2719116210938,562.0599975585938,562.2100219726562,562.2100219726562,230036
2024-07-15 09:38:00-04:00,562.2000122070312,562.72998046875,562.1849975585938,562.719970703125,562.719970703125,207165
2024-07-15 09:40:00-04:00,562.6099853515625,562.8300170898438,562.6002807617188,562.780029296875,562.780029296875,320594
2024-07-15 09:42:00-04:00,562.77001953125,562.77001953125,561.9400024414062,561.969970703125,561.969970703125,279646
2024-07-15 09:44:00-04:00,561.9600219726562,562.0800170898438,561.5900268554688,561.6849975585938,561.6849975585938,416357
2024-07-15 09:46:00-04:00,561.7000122070312,561.7899780273438,561.3900146484375,561.7294921875,561.7294921875,177602
2024-07-15 09:48:00-04:00,561.72998046875,562.24951171875,561.719970703125,561.9099731445312,561.9099731445312,222110
2024-07-15 09:50:00-04:00,561.9600219726562,561.97998046875,561.4450073242188,561.6400146484375,561.6400146484375,189357
2024-07-15 09:52:00-04:00,561.6199951171875,562.2000122070312,561.52001953125,562.1500244140625,562.1500244140625,172387
2024-07-15 09:54:00-04:00,562.1300048828125,562.1900024414062,561.8800048828125,561.9199829101562,561.9199829101562,270521
2024-07-15 09:56:00-04:00,561.9299926757812,562.0,561.7503051757812,561.8099975585938,561.8099975585938,229115
2024-07-15 09:58:00-04:00,561.8099975585938,561.969970703125,561.6199951171875,561.9199829101562,561.9199829101562,204829
2024-07-15 10:00:00-04:00,561.9099731445312,562.239990234375,561.8978881835938,562.1199951171875,562.1199951171875,229841
2024-07-15 10:02:00-04:00,562.1300048828125,562.3699951171875,562.0800170898438,562.3099975585938,562.3099975585938,216145
2024-07-15 10:04:00-04:00,562.2999877929688,562.530029296875,562.2449951171875,562.4000244140625,562.4000244140625,190776
2024-07-15 10:06:00-04:00,562.4000244140625,562.47998046875,562.280029296875,562.4099731445312,562.4099731445312,150067
2024-07-15 10:08:00-04:00,562.4199829101562,562.75,562.3699951171875,562.6099853515625,562.6099853515625,209411
2024-07-15 10:10:00-04:00,562.6400146484375,562.6900024414062,562.4600219726562,562.5599975585938,562.5599975585938,151451
2024-07-15 10:12:00-04:00,562.5800170898438,562.6300048828125,562.3408203125,562.3408203125,562.3408203125,196940
2024-07-15 10:14:00-04:00,562.3599853515625,562.5499877929688,562.239990234375,562.5,562.5,194966
2024-07-15 10:16:00-04:00,562.4808959960938,562.6699829101562,562.4500122070312,562.5499877929688,562.5499877929688,153753
2024-07-15 10:18:00-04:00,562.5499877929688,562.5800170898438,562.3599853515625,562.5349731445312,562.5349731445312,158809
